city,location,price,bedrooms,baths,size
Karachi,Emaar Coral Towers,61500000,3,3,9.55
Karachi,Emaar Coral Towers,71000000,4,4,11.77
Karachi,Emaar Coral Towers,68000000,4,4,11.77
Karachi,Emaar Coral Towers,75000000,4,4,11.77
Karachi,Emaar Reef Towers,52500000,1,2,4.46
Karachi,Emaar Reef Towers,60000000,2,2,6.02
Karachi,Emaar Coral Towers,65000000,2,3,6.02
Karachi,Emaar Coral Towers,50000000,2,2,6.61
Karachi,Emaar Coral Towers,49000000,2,2,6.18
Karachi,Emaar Coral Towers,41500000,2,2,6.18
Karachi,Emaar Reef Towers,89000000,4,4,9.65
Karachi,Emaar Reef Towers,100000000,4,4,9.65
Karachi,Emaar Reef Towers,95000000,4,4,9.65
Karachi,Emaar Reef Towers,93000000,4,4,9.65
Karachi,Emaar Reef Towers,70000000,3,3,9.19
Karachi,Emaar Reef Towers,80000000,3,3,8.07
Karachi,Emaar Reef Towers,85000000,3,3,9.19
Karachi,Emaar Reef Towers,62500000,2,2,7.5
Karachi,Emaar Reef Towers,67500000,2,2,7.5
Karachi,Emaar Reef Towers,62500000,2,2,5.95
Karachi,Emaar Reef Towers,65000000,2,2,6.02
Karachi,Emaar Reef Towers,60000000,2,2,6.02
Karachi,Emaar Reef Towers,50000000,1,1,4.46
Karachi,Emaar Reef Towers,52500000,1,1,4.46
Karachi,Emaar Coral Towers,75000000,4,4,12.13
Karachi,Emaar Coral Towers,71000000,4,4,12.13
Karachi,Emaar Coral Towers,68000000,4,4,11.77
Karachi,Emaar Coral Towers,61500000,3,3,10.28
Karachi,Emaar Coral Towers,49000000,2,2,6.18
Karachi,Emaar Pearl Towers,95000000,4,4,9.65
Karachi,Emaar Pearl Towers,100000000,4,4,9.65
Karachi,Emaar Pearl Towers,72000000,3,3,8.99
Karachi,Emaar Pearl Towers,77500000,3,3,8.99
Karachi,Emaar Coral Towers,69000000,3,3,8.26
Karachi,Emaar Pearl Towers,77500000,3,3,14.68
Karachi,Emaar Pearl Towers,82500000,2,2,9.92
Karachi,Gulshan-e-Iqbal,37500000,3,3,7.93
Karachi,DHA Phase 8,135000000,5,5,16.53
Karachi,DHA Phase 6,150000000,5,5,16.53
Karachi,DHA Phase 6,170000000,4,0,26.45
Karachi,DHA Phase 6,145000000,5,5,19.83
Karachi,DHA Phase 6,130000000,6,6,19.83
Karachi,DHA Phase 8,180000000,6,6,16.53
Karachi,DHA Phase 6,140000000,5,5,16.53
Karachi,DHA Phase 6,165000000,6,6,22.02
Karachi,Gulshan-e-Iqbal - Block 3,42500000,3,3,7.93
Karachi,DHA Phase 6,105000000,6,6,16.53
Karachi,DHA Phase 6,100000000,4,4,16.53
Karachi,Gulshan-e-Iqbal - Block 5,36000000,3,3,7.93
Karachi,Gwalior Cooperative Housing Society,7500000,2,2,3.31
Karachi,Gwalior Cooperative Housing Society,7500000,2,2,3.31
Karachi,Falaknaz Dynasty,11000000,2,2,3.97
Karachi,Falaknaz Harmony,6900000,2,2,2.74
Karachi,Falaknaz Harmony,10000000,2,2,4.6
Karachi,Falaknaz Harmony,6800000,2,2,2.74
Karachi,Falaknaz Presidency,11000000,2,2,4.03
Karachi,Kings Presidency,40000000,4,5,8.07
Karachi,9th Avenue,9500000,2,2,2.74
Karachi,Grey Noor Tower & Shopping Mall,9200000,2,2,2.74
Karachi,Grey Noor Tower & Shopping Mall,23000000,4,5,10.12
Karachi,Grey Noor Tower & Shopping Mall,21000000,3,4,7.7
Karachi,Grey Noor Tower & Shopping Mall,17000000,3,3,6.05
Karachi,Grey Noor Tower & Shopping Mall,15500000,3,3,5.69
Karachi,Grey Noor Tower & Shopping Mall,14500000,3,3,5.32
Karachi,Grey Noor Tower & Shopping Mall,13500000,3,3,4.96
Karachi,Grey Noor Tower & Shopping Mall,11000000,2,2,3.87
Karachi,Chapal Courtyard,11000000,2,2,3.87
Karachi,Chapal Courtyard,8500000,2,2,2.74
Karachi,Gulistan-e-Jauhar,8500000,2,2,4.03
Karachi,Saima Villas,13500000,3,3,5.29
Karachi,Country Comforts Appartment,9800000,3,3,41.32
Karachi,Saima Arabian Villas,15000000,2,2,6.31
Karachi,Diamond City,6500000,4,3,5.16
Karachi,Diamond City,12500000,2,3,3.97
Karachi,Bahria Town - Precinct 19,9500000,2,2,3.5
Karachi,Capital Cooperative Housing Society,28000000,4,4,3.97
Karachi,Saadi Garden - Block 5,18500000,2,4,3.97
Karachi,Saima Elite Villas,30500000,3,3,3.97
Karachi,Kings Garden,26000000,4,4,3.97
Karachi,DHA Phase 5,95000000,5,6,16.53
Karachi,Lucknow Society,26000000,5,6,4.46
Karachi,DHA Phase 2,130000000,5,6,33.39
Karachi,DHA Phase 1,30000000,3,4,5.88
Karachi,DHA Phase 6,170000000,6,7,19.83
Karachi,Metropolis Residency,30000000,3,4,6.81
Karachi,Federal B Area - Block 20,16500000,2,2,4.1
Karachi,Federal B Area - Block 20,25000000,5,5,6.25
Karachi,Federal B Area - Block 20,24000000,5,5,6.15
Karachi,Federal B Area - Block 20,25000000,5,5,6.25
Karachi,Federal B Area - Block 20,16500000,2,2,4.1
Karachi,Federal B Area - Block 20,17500000,2,2,4.36
Karachi,Meerut Society,51500000,9,6,7.93
Karachi,Federal B Area - Block 20,17500000,2,2,4.36
Karachi,Federal B Area - Block 20,24000000,5,5,6.15
Karachi,Federal B Area - Block 20,25000000,5,5,6.25
Karachi,Meerut Society,51500000,9,7,7.93
Karachi,Meerut Society,51500000,9,6,7.93
Karachi,Meerut Society,11200000,2,2,3.47
Karachi,Meerut Society,14700000,3,2,4.76
Karachi,Meerut Society,11200000,2,2,3.47
Karachi,Meerut Society,14700000,3,2,4.76
Karachi,Meerut Society,14700000,3,2,4.76
Karachi,Meerut Society,12700000,2,2,3.74
Karachi,Meerut Society,12700000,2,2,3.74
Karachi,Khalid Bin Walid Road,57000000,3,4,8.07
Karachi,DHA Phase 7,32500000,3,4,6.25
Karachi,DHA Phase 8,50000000,4,5,3.31
Karachi,DHA Phase 2 Extension,13500000,2,2,3.31
Karachi,Chapal Courtyard,12000000,2,2,3.87
Karachi,Chapal Courtyard,11500000,2,2,3.87
Karachi,Grey Noor Tower & Shopping Mall,11400000,2,2,3.87
Karachi,Chapal Courtyard,8200000,2,2,2.74
Karachi,Sania Corner,11200000,2,2,3.87
Karachi,Bahria Town - Precinct 4,60000000,5,5,16.53
Karachi,Gulistan-e-Jauhar - Block 12,26000000,6,6,2.64
Karachi,Bahria Heights,7000000,2,2,4.03
Karachi,Roomi Residency,24500000,3,4,6.81
Karachi,Metropolis Residency,30000000,3,3,7.34
Karachi,Roomi Residency,23000000,3,4,6.81
Karachi,Roomi Residency,23000000,3,4,6.98
Karachi,The Court Regency,36000000,3,4,6.81
Karachi,Roomi Residency,24000000,3,4,6.98
Karachi,Roomi Residency,24000000,3,4,6.81
Karachi,Roomi Residency,23300000,3,3,6.81
Karachi,North Nazimabad - Block H,9500000,2,2,3.31
Karachi,North Nazimabad - Block B,6100000,2,2,2.74
Karachi,Gulistan-e-Jauhar - Block 7,25000000,3,4,6.61
Karachi,Roomi Residency,13500000,2,2,4.4
Karachi,Metropolis Residency,30000000,3,3,7.34
Karachi,Metropolis Residency,40000000,4,4,9.92
Karachi,Roomi Residency,23000000,3,4,6.98
Karachi,The Court Regency,49000000,4,5,8.83
Karachi,Callachi Cooperative Housing Society,25500000,3,4,6.81
Karachi,Askari 5 - Sector J,28500000,3,4,7.34
Karachi,Gulshan-e-Iqbal - Block 13/A,27500000,3,3,6.05
Karachi,Emaar Crescent Bay,85000000,0,0,11.77
Karachi,Darakhshan Villas,70000000,4,5,9.26
Karachi,DHA Phase 4,70000000,4,4,9.92
Karachi,Darakhshan Villas,70000000,3,3,11.9
Karachi,DHA Phase 7 Extension,65000000,4,5,4.96
Karachi,Clifton,180000000,5,5,26.58
Karachi,Emaar Reef Towers,72000000,2,3,7.87
Karachi,Gulshan-e-Usman Housing Society,16500000,4,6,3.97
Karachi,Saadi Town,19500000,3,4,3.97
Karachi,Scheme 33 - Sector 51-A,28000000,6,6,6.61
Karachi,Saadi Town,21000000,4,5,3.97
Karachi,Saadi Town,19500000,4,5,3.97
Karachi,Sadat-e-Amroha Coop Housing Society,48500000,6,6,7.93
Karachi,Saadi Town,21000000,4,5,3.97
Karachi,Saadi Town,33000000,6,6,7.93
Karachi,Saadi Town,20000000,4,5,3.97
Karachi,Saadi Town,40000000,6,6,13.22
Karachi,Saadi Town,14500000,2,4,3.97
Karachi,Saadi Town,21500000,4,5,3.97
Karachi,Saadi Town,26500000,3,4,7.93
Karachi,Saadi Town,15500000,2,3,3.97
Karachi,Sadat-e-Amroha Coop Housing Society,9500000,2,2,3.31
Karachi,Garden East,19500000,2,2,4.96
Karachi,PECHS Block 3,60000000,4,4,16.53
Karachi,Sharfabad,31000000,2,2,3.87
Karachi,Sharfabad,35000000,2,2,3.67
Karachi,PECHS Block 2,36000000,3,4,5.69
Karachi,PECHS Block 2,22500000,2,3,3.67
Karachi,Garden East,22500000,3,3,5.32
Karachi,PECHS Block 2,105000000,5,6,9.92
Karachi,Gulshan-e-Iqbal - Block 1,6200000,2,2,2.58
Karachi,Gulistan-e-Jauhar - Block 14,77500000,6,7,9.92
Karachi,Federal B Area - Block 12,13500000,2,2,3.5
Karachi,Gulistan-e-Jauhar - Block 1,90000000,6,6,13.22
Karachi,North Karachi - Sector 5-C/4,3700000,2,2,3.11
Karachi,DHA Phase 5,137500000,5,6,23.14
Karachi,Nishat Commercial Area,30000000,3,4,7.34
Karachi,Nishat Commercial Area,13200000,2,2,3.67
Karachi,Bukhari Commercial Area,13500000,3,3,4.4
Karachi,Gulshan-e-Roomi,15000000,4,5,3.97
Karachi,Gulshan-e-Iqbal - Block 17,185000000,6,6,22.15
Karachi,DHA Phase 1,40000000,3,3,5.45
Karachi,Defence Skyline,26000000,3,4,6.61
Karachi,DHA Phase 4,70000000,4,0,9.92
Karachi,North Nazimabad - Block I,20000000,3,4,6.61
Karachi,Scheme 33,10500000,2,2,4.6
Karachi,Gulistan-e-Jauhar - Block 19,19900000,5,5,3.97
Karachi,Gulistan-e-Jauhar - Block 13,18000000,3,3,6.61
Karachi,DHA Phase 6,210000000,6,6,16.53
Karachi,DHA Phase 6,160000000,6,6,19.83
Karachi,DHA Phase 8,300000000,5,6,22.02
Karachi,DHA Phase 6,140000000,5,6,19.83
Karachi,DHA Phase 6,135000000,5,6,16.53
Karachi,DHA Phase 6,250000000,6,6,16.53
Karachi,DHA Phase 6,135000000,6,6,19.83
Karachi,Bahria Town - Precinct 6,17900000,5,5,8.26
Karachi,Tulip Tower,35500000,4,5,12.13
Karachi,North Nazimabad - Block K,5500000,2,2,2.74
Karachi,Gulshan-e-Iqbal - Block 1,35000000,4,4,8.76
Karachi,Gulshan-e-Iqbal - Block 2,27000000,3,3,7.93
Karachi,Bahria Golf City,45000000,5,6,16.53
Karachi,Saima Arabian Villas,15500000,4,4,3.97
Karachi,Gulshan-e-Iqbal - Block 5,39500000,4,4,7.93
Karachi,Federal B Area - Block 2,5500000,2,2,2.31
Karachi,Pakistan Merchant Navy Society,55000000,5,5,7.93
Karachi,Gulistan-e-Jauhar - Block 7,35000000,3,3,7.93
Karachi,Gulistan-e-Jauhar - Block 4,10500000,2,2,3.5
Karachi,University Road,17500000,3,3,6.05
Karachi,Gulistan-e-Jauhar - Block 7,45000000,5,5,7.93
Karachi,Scheme 33,12000000,2,2,4.23
Karachi,Tahir Villa,105000000,5,5,18.51
Karachi,City Tower And Shopping Mall,20000000,3,3,5.69
Karachi,Safoora Goth,30000000,3,3,4.46
Karachi,Shaheed Millat Road,72000000,4,4,8.83
Karachi,Tauheed Commercial Area,12500000,4,3,3.67
Karachi,North Nazimabad - Block J,60000000,6,6,8.79
Karachi,Clifton - Block 7,55000000,4,5,6.61
Karachi,Bath Island,92500000,4,5,9.92
Karachi,Civil Lines,51000000,3,4,7.34
Karachi,Jamshed Road,20000000,2,2,4.03
Karachi,Naya Nazimabad - Block C,32500000,4,5,3.97
Karachi,Naya Nazimabad - Block B,22000000,3,2,3.97
Karachi,Naya Nazimabad - Block C,37000000,6,5,5.29
Karachi,Naya Nazimabad - Block A,30000000,4,4,3.97
Karachi,Naya Nazimabad - Block B,21500000,3,2,3.97
Karachi,Naya Nazimabad - Block D,40000000,5,5,5.29
Karachi,Naya Nazimabad - Block C,28500000,4,4,3.97
Karachi,Gulshan-e-Iqbal - Block 13/D,100000000,6,6,19.83
Karachi,Gulshan-e-Iqbal - Block 13/D-1,73500000,9,6,13.22
Karachi,Gulshan-e-Iqbal - Block 13/D-1,130000000,6,6,13.22
Karachi,Gulshan-e-Iqbal - Block 13/D-1,62500000,5,6,8.26
Karachi,NHS Mauripur,53500000,5,6,11.57
Karachi,NHS Mauripur,56000000,5,6,11.57
Karachi,Gulshan-e-Maymar,17800000,4,5,3.97
Karachi,Gulshan-e-Maymar,16500000,4,5,3.97
Karachi,HSJ Icon,50000000,3,3,6.58
Karachi,HSJ Icon,75000000,4,4,10.98
Karachi,HSJ Icon,40000000,2,2,5.22
Karachi,Bahria Town - Precinct 10-A,15500000,3,4,6.61
Karachi,North Nazimabad - Block H,12500000,2,2,4.03
Karachi,Old Ravians Co-Operative Housing Society,80000000,6,6,13.22
Karachi,Sector 25-A - Punjabi Saudagar Multi Purpose Society,27500000,4,5,3.97
Karachi,Allahwala Town,2400000,2,2,1.65
Karachi,Allahwala Town,25000000,6,5,7.93
Karachi,Surjani Town - Sector 5D,5800000,2,2,2.74
Karachi,Allahwala Town,3100000,2,2,1.82
Karachi,Gulshan-e-Iqbal - Block 13/B,12000000,2,2,3.31
Karachi,Askari 5 - Sector E,36100000,3,3,9.55
Karachi,Allahwala Town,3800000,3,2,3.54
Karachi,Allahwala Town,2150000,2,1,1.65
Karachi,Qayyumabad - C Area,3300000,2,2,1.65
Karachi,Allahwala Town - Sector 31-B,2100000,2,1,1.65
Karachi,North Nazimabad - Block L,12500000,3,3,4.23
Karachi,North Nazimabad - Block K,9500000,2,2,3.11
Karachi,North Nazimabad - Block F,29000000,3,3,6.05
Karachi,North Nazimabad - Block A,16000000,2,2,4.03
Karachi,PECHS Block 6,76000000,4,4,4.96
Karachi,Sector 32 - Punjabi Saudagar City Phase 1,23000000,4,5,3.97
Karachi,DHA Phase 4,132500000,6,0,11.01
Karachi,Sector 25-A - Punjabi Saudagar Multi Purpose Society,31500000,4,5,3.97
Karachi,Clifton - Block 1,21500000,3,3,6.61
Karachi,Shaheed Millat Road,75000000,4,4,8.07
Karachi,Bahadurabad,37500000,3,3,5.88
Karachi,Khalid Bin Walid Road,77500000,4,4,9.55
Karachi,DHA Phase 6,140000000,6,6,19.83
Karachi,Zeenatabad,7800000,3,2,2.94
Karachi,Gulistan-e-Jauhar - Block 17,11000000,4,3,4.96
Karachi,Zeenatabad,4800000,2,2,2.38
Karachi,HMR Waterfront,105000000,4,5,9.19
Karachi,HMR Waterfront,100000000,3,4,7.24
Karachi,DHA Phase 8,30000000,1,2,4.03
Karachi,The Court Regency,35000000,3,4,6.81
Karachi,Metropolis Residency,30000000,3,4,6.81
Karachi,HMR Waterfront,55000000,2,3,6.61
Karachi,Roomi Residency,23500000,3,4,7.17
Karachi,Metropolis Residency,36500000,4,5,9.92
Karachi,HMR Waterfront,39000000,1,2,3.87
Karachi,Bahria Town - Precinct 6,24000000,5,6,8.99
Karachi,Bahria Town - Precinct 8,30000000,0,0,8.99
Karachi,Bahria Town - Precinct 1,36000000,5,6,8.99
Karachi,Lakhani Fantasia,5100000,1,1,1.65
Karachi,Shaz Residency,7500000,2,2,2.78
Karachi,Royal 8 Icon,12000000,2,3,3.87
Karachi,Clifton - Block 2,50000000,4,5,11.93
Karachi,Gulistan-e-Jauhar - Block 13,13000000,2,2,4.03
Karachi,North Karachi - Sector 11I,5000000,2,2,2.21
Karachi,Gulistan-e-Jauhar - Block 2,26000000,3,3,6.41
Karachi,Bahria Heights,8800000,2,2,4.03
Karachi,Bath Island,65000000,3,4,8.07
Karachi,Shamsi Society,8000000,2,2,3.31
Karachi,DHA Phase 6,130000000,5,6,16.53
Karachi,North Nazimabad - Block F,250000000,7,6,33.06
Karachi,North Karachi - Sector 5M,3800000,2,2,2.58
Karachi,Falaknaz Harmony,7500000,2,2,2.74
Karachi,Metropolis Residency,30000000,3,4,7.17
Karachi,Falaknaz Presidency,16500000,3,3,5.52
Karachi,Gulshan-e-Iqbal - Block 9,125000000,3,3,19.83
Karachi,Gulistan-e-Jauhar - Block 7,13000000,3,3,5.16
Karachi,Gulistan-e-Jauhar - Block 7,21200000,3,3,5.32
Karachi,Metropolis Residency,30000000,3,3,5.52
Karachi,Kings Cottages,16500000,3,3,5.32
Karachi,Sindhi Muslim Society - Block A,31000000,3,4,5.88
Karachi,PECHS Block 2,45000000,3,3,6.68
Karachi,JBR Residency,15000000,4,5,7.34
Karachi,Gulshan-e-Maymar - Sector R,29000000,4,4,7.93
Karachi,Falaknaz Harmony,15300000,3,3,5.88
Karachi,DHA Phase 7,11000000,2,2,3.67
Karachi,Falaknaz Harmony,15800000,3,3,5.88
Karachi,Metrovil Colony - Block 4/1,10000000,3,3,4.76
Karachi,Falaknaz Harmony,7500000,2,2,2.74
Karachi,Falaknaz Harmony,11000000,2,2,4.03
Karachi,Falaknaz Presidency,11500000,2,2,4.03
Karachi,Falaknaz Presidency,16000000,3,3,5.69
Karachi,Falaknaz Harmony,10500000,2,2,4.03
Karachi,Falaknaz Presidency,17000000,3,3,5.69
Karachi,Falaknaz Presidency,16500000,3,3,5.52
Karachi,Falaknaz Harmony,19500000,3,4,6.41
Karachi,Gulzar-e-Hijri,52500000,5,6,7.93
Karachi,Gulshan-e-Iqbal - Block 7,61000000,4,5,18.18
Karachi,Gulshan-e-Iqbal - Block 10-A,18000000,3,3,5.32
Karachi,Gulshan-e-Iqbal - Block 7,61000000,4,5,18.18
Karachi,Gulzar-e-Hijri,52500000,5,6,7.93
Karachi,Gulshan-e-Iqbal - Block 5,23000000,3,3,7.93
Karachi,Gulshan-e-Iqbal - Block 5,23000000,3,3,7.93
Karachi,DHA Phase 6,145000000,5,6,16.53
Karachi,PECHS,46000000,4,4,7.7
Karachi,Gulshan-e-Iqbal - Block 4,19000000,3,3,5.32
Karachi,Callachi Cooperative Housing Society,32500000,4,4,11.21
Karachi,Metropolis Signature,39800000,3,3,9.19
Karachi,Clifton - Block 5,46500000,3,3,7.34
Karachi,Sharfabad,55000000,3,3,9.19
Karachi,DHA Phase 1,32000000,3,3,6.61
Karachi,Callachi Cooperative Housing Society,42500000,3,3,6.61
Karachi,PECHS,62500000,3,3,9.92
Karachi,PECHS Block 6,62500000,3,3,9.92
Karachi,Surjani Town - Sector 4A,7500000,4,4,2.78
Karachi,Surjani Town - Sector 6,7500000,0,0,3.97
Karachi,Surjani Town - Sector 7D,4800000,0,0,2.12
Karachi,Surjani Town - Sector 7D,13000000,2,2,7.93
Karachi,Surjani Town,5500000,2,2,2.12
Karachi,Gulistan-e-Jauhar - Block 15,31000000,3,3,11.24
Karachi,Falaknaz Dreams,10000000,3,3,3.97
Karachi,North Karachi - Sector 9,22500000,8,6,3.97
Karachi,North Karachi - Sector 7-D3,17500000,0,0,3.97
Karachi,Kings Garden,24000000,4,3,3.97
Karachi,Saadi Town,16500000,2,2,3.97
Karachi,North Karachi - Sector 7-D1,16000000,0,0,3.97
Karachi,Saima Villas,8000000,2,2,3.97
Karachi,North Karachi - Sector 10,28000000,2,2,3.97
Karachi,North Karachi - Sector 10,8000000,2,2,3.97
Karachi,North Karachi - Sector 7-D1,21000000,4,4,3.97
Karachi,Corniche Society,10500000,0,0,4.63
Karachi,DHA Phase 2 Extension,12800000,3,3,3.87
Karachi,Clifton - Block 2,35000000,3,3,6.61
Karachi,DHA Phase 2 Extension,17500000,3,3,4.03
Karachi,Bath Island,39000000,4,4,5.52
Karachi,Kashmir Colony,6500000,3,3,2.94
Karachi,DHA Phase 7 Extension,37000000,4,4,3.31
Karachi,Nishat Commercial Area,25000000,3,3,6.05
Karachi,KDA Scheme 1,310000000,4,5,33.16
Karachi,Akhtar Colony,6500000,3,3,2.64
Karachi,Jami Commercial Area,41000000,3,4,3.97
Karachi,Parsi Colony,41500000,5,5,5.02
Karachi,North Karachi,9000000,4,4,2.12
Karachi,Bahria Paradise - Precinct 51,48500000,5,5,16.53
Karachi,Shaheed Millat Road,72500000,4,5,10.48
Karachi,Shaheed Millat Road,47500000,3,3,7.17
Karachi,Shaheed Millat Road,26500000,2,2,4.03
Karachi,Muslim Commercial Area,6900000,2,2,1.65
Karachi,North Nazimabad - Block D,23000000,3,3,9.92
Karachi,North Karachi - Sector 11A,8000000,2,2,3.97
Karachi,North Karachi - Sector 11B,16000000,3,4,6.61
Karachi,North Karachi - Sector 11A,14000000,4,4,5.45
Karachi,North Karachi - Sector 8,10000000,3,3,5.29
Karachi,Jamshed Road,9500000,2,3,3.31
Karachi,Darakhshan Villas,68500000,4,4,9.26
Karachi,Gulshan-e-Maymar - Sector T,38500000,6,6,7.93
Karachi,North Nazimabad - Block F,25000000,4,4,8.83
Karachi,Bahria Paradise,40500000,5,5,16.53
Karachi,Bahria Sports City,20500000,4,4,11.57
Karachi,Bahria Homes - Iqbal Villas,17000000,3,3,5.02
Karachi,Gulistan-e-Jauhar - Block 16-A,25000000,3,4,6.41
Karachi,Askari 4,72500000,3,4,9.92
Karachi,Paragon Tower,8000000,2,2,5.16
Karachi,Punjabi Saudagar Society Phase 2,23000000,5,6,3.97
Karachi,Gulshan-e-Iqbal - Block 7,15000000,2,2,3.67
Karachi,PECHS Block 6,175000000,7,6,33.06
Karachi,Bahria Town Karachi,8627000,1,1,2.18
Karachi,Bahria Town Karachi,8700000,2,2,3.5
Karachi,Bahria Sports City,20000000,4,5,11.57
Karachi,Bahria Town Karachi,9000000,2,2,3.64
Karachi,Bahria Town Karachi,31500000,6,6,8.99
Karachi,Bahria Town Karachi,7800000,2,2,3.5
Karachi,Bahria Town Karachi,9500000,3,3,5.88
Karachi,Bahria Apartments,7600000,2,2,3.5
Karachi,Bahria Town - Precinct 19,9000000,2,2,3.5
Karachi,Bahria Town Karachi,14500000,4,5,7.77
Karachi,Bahria Paradise,43000000,4,5,16.53
Karachi,Bahria Town Karachi,12900000,2,2,3.27
Karachi,Bahria Town - Precinct 1,34000000,6,6,8.99
Karachi,Gulshan-e-Maymar - Sector X,30000000,6,6,6.61
Karachi,Bahria Homes - Iqbal Villas,19200000,3,3,5.02
Karachi,Gulshan-e-Iqbal Town,16000000,3,4,4.76
Karachi,Gulshan-e-Iqbal,60000000,6,6,7.93
Karachi,Bahria Town Karachi,30000000,3,3,6.61
Karachi,DHA Phase 6,14000000,2,2,3.5
Karachi,DHA Phase 6,21000000,2,2,3.67
Karachi,Gulshan-e-Iqbal - Block 10-A,9200000,3,2,2.98
Karachi,Bahria Town - Quaid Villas,27500000,3,3,6.61
Karachi,Gohar Complex,6800000,2,2,2.12
Karachi,KN Gohar Green City,9500000,2,2,2.64
Karachi,DHA Phase 7,65000000,4,4,8.26
Karachi,DHA Phase 6,72500000,4,5,9.92
Karachi,DHA Phase 6,210000000,6,6,23.14
Karachi,KN Gohar Green City,18800000,4,4,3.97
Karachi,KN Gohar Green City,4500000,1,1,1.45
Karachi,KN Gohar Green City,18800000,4,4,3.97
Karachi,KN Gohar Green City,10500000,2,2,2.64
Karachi,KN Gohar Green City,9700000,2,2,2.64
Karachi,KN Gohar Green City,4300000,1,1,1.45
Karachi,Falcon Complex Faisal,250000000,5,5,16.53
Karachi,Jamia Millia Road,4500000,2,2,2.21
Karachi,Clifton - Block 7,42500000,3,4,6.61
Karachi,NHS Mauripur,54000000,5,6,11.57
Karachi,Falcon Complex Faisal,230000000,5,6,16.53
Karachi,NHS Mauripur,53800000,5,6,11.57
Karachi,Bahria Town Karachi,19500000,4,5,11.57
Karachi,NHS Mauripur,50000000,5,6,12.4
Karachi,NHS Mauripur,55000000,5,6,11.57
Karachi,KN Gohar Green City,4500000,1,1,1.45
Karachi,Gulistan-e-Jauhar - Block 2,93500000,9,7,13.22
Karachi,DHA Phase 5,200000000,5,5,33.06
Karachi,KN Gohar Green City,19000000,4,3,3.97
Karachi,Gohar Complex,7000000,2,2,2.12
Karachi,Jamia Millia Road,4500000,2,2,2.15
Karachi,Memon Nagar,5900000,3,2,3.67
Karachi,Gulshan-e-Iqbal,6500000,2,2,3.5
Karachi,PECHS,122500000,5,5,8.26
Karachi,Bahria Town Karachi,19000000,3,3,6.61
Karachi,DHA Phase 8,209500000,6,6,16.53
Karachi,DHA Phase 8,210000000,6,7,16.53
Karachi,Bahria Town - Precinct 10-A,18500000,3,3,6.61
Karachi,Bahria Town - Precinct 10-A,18000000,3,3,6.61
Karachi,Abul Hassan Isphani Road,14000000,3,3,3.97
Karachi,Tariq Road,27000000,3,3,6.41
Karachi,Bahria Town Karachi,18500000,4,5,11.57
Karachi,DHA Phase 4,70000000,4,5,9.92
Karachi,North Nazimabad - Block G,10000000,2,2,3.87
Karachi,Emaar Pearl Towers,61000000,2,3,6.81
Karachi,North Nazimabad - Block B,32500000,3,3,7.34
Karachi,PECHS Block 2,26000000,3,3,9.92
Karachi,Bahria Town - Precinct 10-A,17800000,3,3,6.61
Karachi,Bahria Town - Precinct 27,14500000,3,3,7.77
Karachi,Bahria Heights,10300000,2,2,4.03
Karachi,Bahria Town - Precinct 1,33000000,5,5,8.26
Karachi,Bahria Town - Precinct 27,16000000,3,3,7.77
Karachi,Bahria Apartments,8000000,2,2,3.5
Karachi,Bahria Town - Precinct 10-A,16300000,3,3,6.61
Karachi,SMCHS - Sindhi Muslim Society,19000000,3,3,5.52
Karachi,Mangopir,9500000,2,2,3.97
Karachi,Sindhi Muslim Society - Block B,19000000,3,3,5.52
Karachi,DHA Phase 5,200000000,7,7,13.22
Karachi,Emaar Pearl Towers,78000000,3,3,8.46
Karachi,Civil Lines,410000000,4,4,19.5
Karachi,Al-Murtaza Commercial Area,33000000,3,3,5.88
Karachi,Navy Housing Scheme Karsaz,95000000,5,6,15.44
Karachi,Lakhani Presidency,48000000,3,3,8.46
Karachi,Federal B Area - Block 8,14500000,2,2,4.6
Karachi,PCSIR Housing Society,27000000,6,6,3.97
Karachi,Gulshan-e-Maymar - Sector Q,20000000,4,4,3.97
Karachi,Shaz Residency,8000000,2,2,2.88
Karachi,Government Teacher Housing Society - Sector 16-A,13500000,3,3,4.4
Karachi,New Lyari Cooperative Housing Society,37500000,4,4,6.61
Karachi,New Lyari Cooperative Housing Society,30000000,7,0,6.61
Karachi,Sadaf Cooperative Housing Society,23000000,4,4,3.97
Karachi,Punjabi Saudagar Society Phase 2,22500000,4,4,3.97
Karachi,Shaz Residency,7300000,2,2,2.68
